ph,turbidity,startFlow,endFlow,flowDiff,flowRatio,phDeviation,clog
6.03,3.14,57.23771067030554,19.350656945136823,66.1924687089629,0.33807531291037096,0.46999999999999975,1
6.81,0.88,49.24667485233908,46.33450069260664,5.913443229343481,0.9408655677065652,0.3099999999999996,0
5.83,2.3,46.82367903760991,22.30935398328895,52.35454701163157,0.4764545298836843,0.6699999999999999,1
6.91,0.52,55.8477945507374,44.33684342734612,20.611290411716524,0.7938870958828348,0.41000000000000014,0
5.58,2.53,57.98405159772652,54.26700479536442,6.410464084417031,0.9358953591558297,0.9199999999999999,0
5.72,2.63,56.17966073703383,13.446089091089028,76.06591261911035,0.23934087380889646,0.7800000000000002,1
6.01,1.84,47.23637748659585,11.732297850688031,75.16257919223955,0.24837420807760452,0.4900000000000002,1
6.27,1.92,56.052511450912874,11.899832927553566,78.77020561696925,0.21229794383030745,0.23000000000000043,1
5.64,1.45,55.56286697691402,50.479848071540864,9.14823007150642,0.9085176992849358,0.8600000000000003,0
6.72,2.05,43.40116002095416,28.575613575439714,34.15933223525971,0.6584066776474029,0.21999999999999975,0
5.69,3.22,58.78134961113974,37.30833512798975,36.53031892803054,0.6346968107196945,0.8099999999999996,0
6.63,1.94,42.04338376644237,31.769869601627754,24.43550743176526,0.7556449256823474,0.1299999999999999,0
6.41,3.17,59.21087143288411,52.67996454614665,11.02991178594675,0.8897008821405324,0.08999999999999986,0
7.45,3.19,58.51744720321024,38.140057709616876,34.82275879675672,0.6517724120324327,0.9500000000000002,0
6.12,3.03,46.76968208471162,33.878609213000125,27.56288325493111,0.7243711674506889,0.3799999999999999,0
5.91,3.32,58.64389818598982,35.77022836226741,39.00434747904768,0.6099565252095231,0.5899999999999999,0
5.63,2.38,48.079397054806435,16.110283902471515,66.49233374514418,0.3350766625485581,0.8700000000000001,1
6.13,1.8,40.07020382195449,28.899224307415462,27.878519321178107,0.7212148067882189,0.3700000000000001,0
6.12,2.12,40.226620255969465,32.0775625765837,20.257873088844637,0.7974212691115536,0.3799999999999999,0
5.82,1.99,46.96967515416508,35.58260931295204,24.243441760749086,0.7575655823925092,0.6799999999999997,0
6.9,1.41,57.79363576392436,24.146843095714672,58.21885441789857,0.41781145582101425,0.40000000000000036,1
7.12,0.55,44.79277315644482,18.696402613488836,58.260225264041765,0.41739774735958235,0.6200000000000001,1
5.73,2.6,49.805443197674386,42.47755511318974,14.71302655695837,0.8528697344304162,0.7699999999999996,0
6.11,2.39,47.35705651337388,42.576534579847014,10.094634855899077,0.8990536514410092,0.3899999999999997,0
5.9,1.92,43.525817963908935,16.1040614870956,63.001128432672104,0.3699887156732789,0.5999999999999996,1
6.18,3.25,45.11828481552558,28.819777939776294,36.123950505629224,0.6387604949437078,0.3200000000000003,0
6.77,3.1,46.40675961762723,35.727668286965894,23.01193062961666,0.7698806937038334,0.2699999999999996,0
6.71,2.08,42.56834706332137,14.13070081368421,66.80467580133079,0.33195324198669207,0.20999999999999996,1
6.72,1.77,44.97384358050051,40.81054769238092,9.257149393219045,0.9074285060678096,0.21999999999999975,0
7.23,1.86,54.13686963471832,49.38051398983874,8.785797326244557,0.9121420267375544,0.7300000000000004,0
6.18,2.04,51.964151813318466,46.51113133101248,10.493812160922008,0.8950618783907799,0.3200000000000003,0
6.56,2.34,56.491767733341106,36.58636208059579,35.235940476681634,0.6476405952331836,0.05999999999999961,0
6.93,1.98,40.0681450148953,28.93307540279938,27.790329719422918,0.7220967028057708,0.4299999999999997,0
6.04,1.09,59.81143077067957,55.38407669198173,7.402187210121366,0.9259781278987863,0.45999999999999996,0
7.29,1.43,57.69354572452125,15.040437034441023,73.9304685722437,0.2606953142775631,0.79,1
5.75,2.42,40.20903551364907,35.38180437363089,12.005339293402253,0.8799466070659775,0.75,0
6.56,2.64,49.602544728266764,22.46303124913088,54.71395394694342,0.45286046053056583,0.05999999999999961,1
5.88,2.84,59.496720699768545,51.147415473135226,14.03321918995411,0.8596678081004588,0.6200000000000001,0
6.02,1.79,47.87672423051041,41.616251900289626,13.076233662267086,0.8692376633773291,0.4800000000000004,0
7.37,3.37,42.70764619314766,26.597768150617597,37.72129695388095,0.6227870304611904,0.8700000000000001,0
6.85,2.25,50.94353125630649,46.2389715354937,9.234852011226451,0.9076514798877355,0.34999999999999964,0
6.02,1.31,50.71735570604864,43.54552112334598,14.14078964264168,0.8585921035735832,0.4800000000000004,0
6.83,1.36,41.93133630384577,27.151923883700814,35.24670025550664,0.6475329974449336,0.33000000000000007,0
5.66,3.29,48.9156197462826,39.12763556051746,20.00993596019805,0.7999006403980196,0.8399999999999999,0
6.37,1.73,50.3099420164901,37.50981663374322,25.442536543873135,0.7455746345612687,0.1299999999999999,0
6.9,3.01,40.99828951910219,31.141106172219864,24.042913649579457,0.7595708635042054,0.40000000000000036,0
7.44,1.28,50.483100569482644,20.198763170755967,59.989059818235,0.40010940181765,0.9400000000000004,1
6.94,2.64,57.72104072724328,25.876309218019056,55.17005776057341,0.44829942239426585,0.4400000000000004,1
6.4,0.79,58.72392033627774,39.79723248400845,32.22994606607863,0.6777005393392137,0.09999999999999964,0
6.32,0.69,41.585855312643695,35.730979604753735,14.07900754685176,0.8592099245314824,0.17999999999999972,0
7.23,1.07,58.81899174688145,40.79777844742953,30.638426066538955,0.6936157393346105,0.7300000000000004,0
6.0,0.88,49.269787146074044,33.90719770130717,31.18054762286711,0.688194523771329,0.5,0
5.59,2.0,53.43862023981905,19.91141016197291,62.73966267726314,0.3726033732273686,0.9100000000000001,1
7.19,3.27,43.25526543507918,40.28555321328044,6.865550799256835,0.9313444920074316,0.6900000000000004,0
6.32,0.54,49.372735671205035,37.55727055386319,23.93115341233322,0.7606884658766678,0.17999999999999972,0
5.98,2.32,43.05204744746242,26.781507903109834,37.792719531418264,0.6220728046858174,0.5199999999999996,0
6.22,0.65,56.44662041032017,12.438566870772506,77.96401842952788,0.22035981570472118,0.28000000000000025,1
7.08,1.23,51.15815313807435,17.028196948917206,66.71459795868978,0.3328540204131022,0.5800000000000001,1
7.19,2.52,56.57795155181816,17.317988569128588,69.39092332943952,0.30609076670560487,0.6900000000000004,1
5.66,0.64,44.02274755510179,39.797567144143216,9.597720827556381,0.9040227917244362,0.8399999999999999,0
6.67,3.08,56.02807316249558,53.014121864287475,5.379359182078036,0.9462064081792196,0.16999999999999993,0
5.87,2.79,57.932923817335904,17.124591205571342,70.44065778629498,0.2955934221370502,0.6299999999999999,1
6.0,1.04,45.904391404040005,20.596060623712642,55.132700829358996,0.44867299170641006,0.5,1
6.72,3.17,45.06665177748946,15.640496108093918,65.29474569063447,0.3470525430936553,0.21999999999999975,1
6.65,2.77,58.1608991753014,43.087386553291445,25.91691812841001,0.7408308187158998,0.15000000000000036,0
6.63,0.77,48.90744637512309,15.347255772608483,68.61979737217499,0.3138020262782501,0.1299999999999999,1
6.06,2.46,43.89019946822314,39.48634456453976,10.033800158214824,0.8996619984178518,0.4400000000000004,0
5.77,3.42,43.92432733331025,37.75999615031459,14.033979703818723,0.8596602029618128,0.7300000000000004,0
6.04,1.97,52.898968062792385,14.049826455332807,73.44026363868703,0.26559736361312974,0.45999999999999996,1
6.07,2.11,56.49850364529025,19.811092453327444,64.93519088982296,0.3506480911017704,0.4299999999999997,1
6.86,0.64,52.432151499992294,49.228475268527355,6.110136890845324,0.9388986310915467,0.3600000000000003,0
7.24,1.43,56.87432371619787,26.34044537353532,53.68657831436591,0.463134216856341,0.7400000000000002,1
7.5,2.05,49.895207479991214,31.417663582034518,37.03270280089824,0.6296729719910176,1.0,0
7.39,1.74,42.87265440034823,29.70831781829425,30.70567186982258,0.6929432813017742,0.8899999999999997,0
7.4,0.89,56.62745768965925,37.961467092213994,32.96279112465587,0.6703720887534413,0.9000000000000004,0
7.24,0.73,46.07148359853687,13.458807881998121,70.78711855846218,0.29212881441537825,0.7400000000000002,1
7.15,3.37,49.66128469122791,22.938439180673857,53.81021791261541,0.4618978208738459,0.6500000000000004,1
6.3,2.59,45.851071282568824,27.579819537003424,39.84912726022079,0.601508727397792,0.20000000000000018,0
5.57,2.6,45.198141550726085,31.439371558441213,30.441008236684556,0.6955899176331545,0.9299999999999997,0
6.81,1.43,42.5960672596914,37.94255010421082,10.924757741389431,0.8907524225861057,0.3099999999999996,0
6.03,0.84,47.24544334966293,44.29977028111253,6.234829985083449,0.9376517001491655,0.46999999999999975,0
7.29,1.54,56.22716572558408,40.02077766184866,28.823057066099462,0.7117694293390053,0.79,0
6.61,0.98,51.32460492062059,47.99793847969068,6.481621136830919,0.9351837886316908,0.11000000000000032,0
6.65,3.36,43.83590414435831,27.205135146914365,37.9386927726557,0.6206130722734431,0.15000000000000036,0
6.49,1.97,48.75495815520797,21.2398820795203,56.43544188489582,0.43564558115104174,0.009999999999999787,1
5.83,2.68,45.72148210190471,40.56596408462003,11.275920596348978,0.8872407940365102,0.6699999999999999,0
7.3,0.74,53.48357414949186,16.76655126778947,68.65102690982225,0.31348973090177756,0.7999999999999998,1
6.25,1.46,48.988901824011485,15.992163084583277,67.35553872582452,0.32644461274175485,0.25,1
7.1,0.74,42.08708997351812,39.917072168211355,5.156017692532731,0.9484398230746727,0.5999999999999996,0
6.48,2.9,56.21918427727388,48.26025812048062,14.15695773446252,0.8584304226553748,0.019999999999999574,0
6.58,2.48,53.40341550937045,47.74238595887847,10.600500916460408,0.8939949908353959,0.08000000000000007,0
6.0,0.56,48.89386516717427,15.655387900568336,67.98087480496665,0.3201912519503336,0.5,1
6.75,1.61,49.79132118688731,42.36173517710785,14.921447819978834,0.8507855218002116,0.25,0
5.95,0.97,48.71824469338887,32.536627013458464,33.21469765951209,0.6678530234048791,0.5499999999999998,0
6.79,3.11,44.84862209894746,42.2166835168445,5.868493743901955,0.9413150625609804,0.29000000000000004,0
6.77,2.88,48.51461918046188,37.4193652497638,22.869918630973054,0.7713008136902695,0.2699999999999996,0
5.7,3.03,52.703413150854985,40.894707223816894,22.405960489195607,0.7759403951080439,0.7999999999999998,0
7.41,0.81,59.16471215778762,52.421018440698475,11.398168724465767,0.8860183127553424,0.9100000000000001,0
7.31,0.51,47.12868771700944,31.98589824258485,32.13072590807432,0.6786927409192568,0.8099999999999996,0
7.31,1.06,51.47099330376796,13.336106033876423,74.09005504290481,0.25909944957095177,0.8099999999999996,1
7.46,1.96,40.811817145563616,30.259605668448696,25.855774663201885,0.7414422533679812,0.96,0
6.09,0.77,47.655071853689094,13.332007628362792,72.02394811344571,0.27976051886554293,0.41000000000000014,1
6.54,2.88,47.49490340559835,40.47614694617338,14.77791501013486,0.8522208498986514,0.040000000000000036,0
6.99,1.8,57.67291306378667,54.74383489577522,5.078776174825552,0.9492122382517445,0.4900000000000002,0
5.84,0.67,46.18605417190703,43.54635783686173,5.715353654633941,0.9428464634536606,0.6600000000000001,0
5.75,2.19,50.090023596711525,44.92520350859111,10.311075374417456,0.8968892462558254,0.75,0
7.01,0.62,44.73015997139263,34.38379408065698,23.13062572848546,0.7686937427151455,0.5099999999999998,0
5.52,2.38,42.9926450502212,15.360435850445644,64.27194504431493,0.3572805495568506,0.9800000000000004,1
5.53,2.87,57.41499308613629,22.541329963686007,60.73964525281994,0.3926035474718005,0.9699999999999998,1
6.13,1.53,49.23771264043579,44.75370109424361,9.106864039231883,0.9089313596076811,0.3700000000000001,0
7.04,1.08,40.11736832874908,37.273702530162474,7.088365755409649,0.9291163424459035,0.54,0
5.7,3.09,49.00922998372481,31.739370732989105,35.23797304399753,0.6476202695600247,0.7999999999999998,0
7.2,1.58,51.46637347207859,48.83788248937265,5.107200693151493,0.9489279930684851,0.7000000000000002,0
5.74,0.58,52.894650334825634,41.5253376857301,21.494258071709044,0.7850574192829095,0.7599999999999998,0
6.23,2.73,53.202447299864346,49.94559076338739,6.121629176418087,0.9387837082358191,0.2699999999999996,0
5.84,1.95,46.95918029202277,31.99803880419184,31.85988638386107,0.6814011361613893,0.6600000000000001,0
6.97,3.01,40.63153276930609,17.581221845029336,56.73010431368575,0.43269895686314247,0.46999999999999975,1
6.28,1.74,47.05705081460875,34.927794412956764,25.77564082678655,0.7422435917321345,0.21999999999999975,0
5.77,0.83,45.88972565694409,43.11960050409603,6.036482269596835,0.9396351773040317,0.7300000000000004,0
6.34,2.57,55.602280638029754,35.82605965540364,35.56728385184251,0.6443271614815749,0.16000000000000014,0
6.73,0.77,45.120835739417565,40.481420045381086,10.28220248585397,0.8971779751414602,0.23000000000000043,0
6.63,3.0,41.7378456588883,37.675320988202635,9.733431629144293,0.902665683708557,0.1299999999999999,0
5.79,1.18,56.49803442777304,51.164187198717656,9.440766007309803,0.905592339926902,0.71,0
6.37,3.28,54.93546343215809,20.17499148587195,63.275104594708985,0.36724895405291014,0.1299999999999999,1
6.39,1.39,56.64978869224609,23.935020233816164,57.749144725243696,0.42250855274756316,0.11000000000000032,1
6.17,3.28,58.146870116843814,43.562472432371095,25.08199952149781,0.7491800047850219,0.33000000000000007,0
6.2,2.51,42.848594602987625,11.634574697424242,72.84724317046091,0.27152756829539093,0.2999999999999998,1
6.05,2.43,40.71847337138228,26.473205470257888,34.984778950814594,0.6501522104918541,0.4500000000000002,0
7.41,1.25,59.14195787551654,21.07813883455719,64.36009291589063,0.35639907084109357,0.9100000000000001,1
5.55,0.98,50.74821573474584,33.7728523988598,33.45016783371066,0.6654983216628935,0.9500000000000002,0
7.29,1.22,56.527520354541444,13.39010683938794,76.31223383689043,0.23687766163109564,0.79,1
7.34,1.1,40.89655933419801,30.910734117831325,24.417274653265178,0.7558272534673482,0.8399999999999999,0
6.89,0.58,48.21222931780798,23.982203347217713,50.257012200928266,0.4974298779907174,0.3899999999999997,1
7.02,3.46,42.751461433972274,14.208252544465063,66.76545767585262,0.33234542324147387,0.5199999999999996,1
7.41,0.55,43.56237497964662,20.46825979747333,53.01390292187561,0.4698609707812439,0.9100000000000001,1
6.57,1.9,58.06864088107723,35.988262052633274,38.02461792357752,0.6197538207642248,0.07000000000000028,0
6.38,2.64,43.599583813580665,28.56831047367105,34.475726658720035,0.6552427334127997,0.1200000000000001,0
5.93,3.08,51.14954553966629,20.672823811939413,59.58356307211427,0.40416436927885724,0.5700000000000003,1
6.25,1.23,43.82613832202833,38.213710650340005,12.806119559174917,0.8719388044082509,0.25,0
6.72,1.04,53.114341782751964,24.590068822890718,53.70352338457115,0.4629647661542885,0.21999999999999975,1
5.52,3.06,45.83564715485993,40.069846545145715,12.57929355777159,0.8742070644222841,0.9800000000000004,0
6.45,2.53,42.42875491584538,38.32887663601961,9.662970992096303,0.903370290079037,0.04999999999999982,0
7.33,0.53,51.15719206438038,46.68192857590607,8.748063190884823,0.9125193680911518,0.8300000000000001,0
6.14,0.92,41.06868992677262,16.833683428880185,59.01090719257073,0.4098909280742927,0.3600000000000003,1
6.91,3.13,43.31773754986594,10.589354039407993,75.55423104168845,0.24445768958311548,0.41000000000000014,1
5.92,3.49,52.423780032152784,47.95966145352631,8.515445807014533,0.9148455419298547,0.5800000000000001,0
5.7,1.78,43.066247238697464,18.146182314033467,57.86449138821621,0.42135508611783784,0.7999999999999998,1
7.29,1.96,42.5708123631462,14.415790550795803,66.13691458874852,0.3386308541125148,0.79,1
6.46,1.6,52.054042836640406,13.14260320335342,74.75200294317496,0.2524799705682505,0.040000000000000036,1
6.49,0.99,53.50334871090553,45.781004143379555,14.433385486303097,0.855666145136969,0.009999999999999787,0
6.99,0.91,52.87807263209102,46.256497544053154,12.52234576344849,0.874776542365515,0.4900000000000002,0
6.43,1.94,53.631204458582815,23.913254380231777,55.41167754548753,0.44588322454512475,0.07000000000000028,1
6.03,2.54,42.494939923458595,36.33293641132815,14.500558238767669,0.8549944176123233,0.46999999999999975,0
5.7,2.2,55.60965162228417,42.154519428936595,24.195677909903985,0.7580432209009601,0.7999999999999998,0
6.97,1.53,58.575792340882444,54.007148140791095,7.7995431517239675,0.9220045684827604,0.46999999999999975,0
6.44,2.6,56.71683881503708,51.22932197748752,9.67528683226731,0.903247131677327,0.05999999999999961,0
6.02,3.22,46.813662256159425,35.30657206256638,24.58062377309312,0.7541937622690689,0.4800000000000004,0
7.33,1.81,59.71617135966102,41.40425863654,30.664914220356287,0.6933508577964371,0.8300000000000001,0
7.35,1.81,56.523463755387574,48.737807548627686,13.774202232993538,0.8622579776700646,0.8499999999999996,0
5.53,1.31,48.55204344926143,35.88498508762622,26.089650325166495,0.7391034967483351,0.9699999999999998,0
6.14,0.87,51.98671810977903,23.593589338583687,54.61612081616365,0.4538387918383635,0.3600000000000003,1
6.6,3.28,50.56650962733754,11.430984685353293,77.39415915870647,0.22605840841293529,0.09999999999999964,1
5.55,2.52,46.58968114218938,16.945210506663784,63.628833485793024,0.36371166514206976,0.9500000000000002,1
6.42,2.04,47.243511853698564,30.71111133996581,34.994012648614046,0.6500598735138595,0.08000000000000007,0
6.69,1.32,46.67160901151681,16.017424951638898,65.68058121226034,0.34319418787739664,0.1900000000000004,1
6.17,1.99,53.93066224316157,49.31612674371128,8.556422835388815,0.9144357716461119,0.33000000000000007,0
6.68,1.2,44.04930006856365,40.79813011906572,7.380752802967179,0.9261924719703282,0.17999999999999972,0
6.86,1.47,49.05206348107875,14.705187881241836,70.02126549291002,0.29978734507089977,0.3600000000000003,1
5.55,1.45,55.68246442760167,37.61905980975039,32.44002362958866,0.6755997637041133,0.9500000000000002,0
7.0,1.77,56.00438339241335,16.39317110740129,70.72877136681055,0.29271228633189444,0.5,1
5.6,0.59,48.627862220711144,13.146077420884744,72.96595651024592,0.2703404348975408,0.9000000000000004,1
5.52,1.74,46.54663061119541,34.297256144328095,26.31635051994739,0.736836494800526,0.9800000000000004,0
7.09,3.03,48.270653112510004,43.189221777026425,10.526957908855508,0.894730420911445,0.5899999999999999,0
6.69,2.92,48.57516446279156,33.896203374328294,30.219066164371526,0.6978093383562847,0.1900000000000004,0
7.24,0.79,49.9160024174198,33.457311031363105,32.97277544067291,0.6702722455932709,0.7400000000000002,0
5.96,2.06,54.246444376447215,24.405824460501865,55.009356390004406,0.44990643609995595,0.54,1
5.93,2.28,41.757987485206115,29.336474529767884,29.746435840182393,0.702535641598176,0.5700000000000003,0
5.89,0.84,40.43215634681732,24.858403462457233,38.51823472083007,0.6148176527916993,0.6100000000000003,0
6.36,2.64,58.98576809746655,55.53549795390825,5.8493264644060625,0.9415067353559394,0.13999999999999968,0
7.1,2.21,53.55394711507749,50.76045026957252,5.216229607693084,0.9478377039230692,0.5999999999999996,0
6.35,0.91,53.924120534002235,39.461081094326815,26.821094709473563,0.7317890529052644,0.15000000000000036,0
6.4,2.78,57.18733245149983,24.24077963819352,57.6116272624677,0.4238837273753231,0.09999999999999964,1
6.12,1.01,40.959341024173064,32.000989277355714,21.871327816359106,0.7812867218364089,0.3799999999999999,0
7.21,2.79,56.696743439483754,37.01152627134199,34.72019021542766,0.6527980978457234,0.71,0
6.99,0.97,43.57234297348415,38.490198333800855,11.663693739801921,0.8833630626019808,0.4900000000000002,0
7.45,2.29,44.827767501635776,30.417466092575044,32.14592698272315,0.6785407301727685,0.9500000000000002,0
7.43,3.12,48.15748723435897,30.702223123558444,36.24621032624539,0.6375378967375461,0.9299999999999997,0
6.93,2.63,46.698864551152944,29.97325864932242,35.81587274677664,0.6418412725322337,0.4299999999999997,0
6.56,0.85,47.88010087944772,16.517575355757465,65.5022127097323,0.34497787290267695,0.05999999999999961,1
5.94,2.16,53.76832291119766,35.84527701228395,33.33383845450217,0.6666616154549783,0.5599999999999996,0
6.22,1.41,57.40932421652881,27.689660145393635,51.768008902251694,0.482319910977483,0.28000000000000025,1
6.11,3.4,54.92735106885388,50.29185170469622,8.439328083283781,0.9156067191671622,0.3899999999999997,0
7.32,1.72,56.52486126046874,48.31725811439243,14.520341957595184,0.8547965804240482,0.8200000000000003,0
6.44,2.45,53.491480345001804,48.62897317009975,9.090246042062294,0.9090975395793771,0.05999999999999961,0
6.29,0.93,41.32312460551999,32.898039337558146,20.388306422589388,0.7961169357741061,0.20999999999999996,0
6.41,2.07,57.58251348341372,13.943285254855855,75.78555639313639,0.2421444360686362,0.08999999999999986,1
5.73,2.37,49.800205021801794,37.84352750623826,24.009293757584086,0.7599070624241592,0.7699999999999996,0
7.04,2.79,50.17391443590421,45.31835972815201,9.67744845572102,0.9032255154427898,0.54,0
6.08,2.22,46.278671598522045,35.21870542601275,23.898624983139122,0.7610137501686088,0.41999999999999993,0
6.13,1.31,58.69764265734668,50.81002513966248,13.437707479547262,0.8656229252045274,0.3700000000000001,0
6.88,3.25,44.39857072862631,10.67155675949662,75.96418852146506,0.24035811478534946,0.3799999999999999,1
7.3,1.11,41.794185381458135,37.289137796519306,10.779125239123527,0.8922087476087648,0.7999999999999998,0
5.91,1.57,50.88510461684421,16.812576628725218,66.9597286763564,0.3304027132364359,0.5899999999999999,1
6.16,2.16,48.29502340222563,44.34347904282168,8.182094305024917,0.9181790569497509,0.33999999999999986,0
6.21,2.44,40.47479861622106,36.8807267358754,8.879777054419403,0.911202229455806,0.29000000000000004,0
7.42,0.98,41.916854387206065,30.054992622057654,28.29854944642246,0.7170145055357754,0.9199999999999999,0
6.5,3.4,50.365112622293864,22.783731198209747,54.76287054280379,0.4523712945719621,0.0,1
7.46,1.59,55.20543290671549,35.20293198603444,36.23284859387061,0.637671514061294,0.96,0
7.01,2.1,43.53247908023581,30.10820930203455,30.837365713674725,0.6916263428632528,0.5099999999999998,0
6.05,1.76,46.81633908964823,41.944892334796684,10.405441453940371,0.8959455854605963,0.4500000000000002,0
7.47,3.01,46.36132089135865,32.34346854381435,30.236093532350377,0.6976390646764962,0.9699999999999998,0
5.55,3.37,52.101708791391175,31.728728866510988,39.10232581133008,0.6089767418866991,0.9500000000000002,0
6.17,3.37,50.85287945829634,45.93398410989443,9.672796114595283,0.9032720388540472,0.33000000000000007,0
6.99,2.76,54.00119885598722,49.662518031388146,8.03441574726824,0.9196558425273176,0.4900000000000002,0
7.11,2.08,52.42823373276651,22.284714699979613,57.49482079909903,0.42505179200900967,0.6100000000000003,1
6.55,3.28,42.63028874657625,40.48120663218479,5.041209378540885,0.9495879062145911,0.04999999999999982,0
7.23,2.29,42.77993550289827,39.25243358016676,8.245692475372076,0.9175430752462792,0.7300000000000004,0
7.49,1.69,41.926107507454006,19.39577829835227,53.738184984370626,0.4626181501562937,0.9900000000000002,1
6.5,0.56,49.10765655492501,11.891344097063783,75.78515259883399,0.24214847401166,0.0,1
6.4,1.08,52.39018603842516,45.48104950247003,13.18784501144486,0.8681215498855513,0.09999999999999964,0
6.71,2.01,42.252913502335716,8.668988477498749,79.48309889442409,0.20516901105575908,0.20999999999999996,1
7.21,2.47,57.61042776180694,18.29791281621686,68.2385402658865,0.31761459734113506,0.71,1
6.49,3.42,54.07959748958604,49.9316121970572,7.670148235344411,0.9232985176465559,0.009999999999999787,0
5.6,1.4,46.205503677764035,32.259694522909314,30.182138587022937,0.6981786141297707,0.9000000000000004,0
7.3,2.47,55.56974496350183,48.12910918973967,13.38972453202577,0.8661027546797423,0.7999999999999998,0
6.89,0.61,48.052075714080544,34.824400761059636,27.527790956894805,0.724722090431052,0.3899999999999997,0
7.18,2.78,52.4619282957376,31.699063470211843,39.57701422731098,0.6042298577268902,0.6799999999999997,0
7.32,1.47,59.75329169171326,42.7398096618062,28.472878310512446,0.7152712168948755,0.8200000000000003,0
7.29,2.18,47.671194377307636,16.221337453608022,65.97245429762155,0.34027545702378453,0.79,1
6.54,2.58,56.30130107549774,14.998655134347095,73.36002037637725,0.2663997962362275,0.040000000000000036,1
7.25,3.3,58.522442757111854,26.69137145477085,54.39122121824415,0.4560877878175586,0.75,1
5.77,1.58,40.86680922686438,36.55205646216199,10.558085757930977,0.8944191424206902,0.7300000000000004,0
7.43,3.18,58.94942801390359,50.51149131408421,14.313856782171392,0.856861432178286,0.9299999999999997,0
5.65,0.96,58.884070027104144,52.7687833675016,10.385298870794257,0.8961470112920574,0.8499999999999996,0
6.81,2.43,41.728794450599906,36.73764928041309,11.960913886682064,0.8803908611331793,0.3099999999999996,0
7.2,3.26,57.95484435868599,51.25849426109614,11.554426850231431,0.8844557314976856,0.7000000000000002,0
7.17,0.74,42.98806993796668,11.962893741422548,72.17159607610803,0.2782840392389198,0.6699999999999999,1
7.21,1.75,57.627679443527406,38.366158332054866,33.424079014578375,0.6657592098542162,0.71,0
7.41,3.31,48.622960271061075,38.500318908846744,20.818644742695817,0.7918135525730419,0.9100000000000001,0
5.89,3.42,47.16125817904945,20.188498731840813,57.19262057175312,0.42807379428246883,0.6100000000000003,1
5.92,0.91,51.048425519743645,34.500649135336396,32.415840872520505,0.6758415912747949,0.5800000000000001,0
6.95,3.04,46.531927623830995,28.59028570928742,38.5577018420249,0.6144229815797511,0.4500000000000002,0
5.98,1.85,43.47133875372718,33.17963464676358,23.67468866157521,0.7632531133842478,0.5199999999999996,0
7.07,2.96,55.168759405874916,37.240006691034786,32.49801682676754,0.6750198317323246,0.5700000000000003,0
5.65,1.8,49.70567110003443,45.92959708246244,7.5968675887556225,0.9240313241124438,0.8499999999999996,0
6.17,0.98,51.51230516937124,44.97943897436944,12.682146864757641,0.8731785313524236,0.33000000000000007,0
5.55,2.43,56.21528657107284,35.51272470412492,36.82728156294947,0.6317271843705052,0.9500000000000002,0
5.94,2.08,55.86941114546416,43.328229823418305,22.44731251846035,0.7755268748153965,0.5599999999999996,0
6.94,1.67,46.003265907030496,42.13038887641323,8.41870018194815,0.9158129981805185,0.4400000000000004,0
6.87,2.49,55.82046529583899,37.92587570372486,32.05739955279097,0.6794260044720902,0.3700000000000001,0
6.03,2.54,44.71697461338083,42.047916644100916,5.968780295081142,0.9403121970491886,0.46999999999999975,0
5.81,1.63,51.71164599644291,20.927091628294963,59.5311825314273,0.404688174685727,0.6900000000000004,1
5.59,3.16,53.27116831109862,49.84235765410401,6.436522354776743,0.9356347764522326,0.9100000000000001,0
7.16,0.7,40.759075246953,28.285772279121765,30.602517089157207,0.6939748291084279,0.6600000000000001,0
6.15,2.19,47.28506524282186,13.262439664791884,71.95215953137509,0.2804784046862492,0.34999999999999964,1
5.54,1.32,56.71423482251691,52.032671312856834,8.254653394003617,0.9174534660599638,0.96,0
6.35,1.31,52.282832082999484,45.615384394299525,12.752652109807904,0.872473478901921,0.15000000000000036,0
6.49,2.26,59.47898253432794,25.733885380994824,56.73448958858255,0.4326551041141745,0.009999999999999787,1
6.7,3.23,45.48574057005999,40.82822194409276,10.239513675265826,0.8976048632473418,0.20000000000000018,0
5.98,1.08,59.87522453600245,21.931487628625284,63.37134800147919,0.3662865199852081,0.5199999999999996,1
6.74,2.66,40.306321167652875,36.77032220293784,8.77281493889546,0.9122718506110454,0.2400000000000002,0
6.74,1.13,44.06567305891214,10.394506805004891,76.41132862963808,0.23588671370361913,0.2400000000000002,1
6.65,2.04,57.91963183314935,53.02940368862386,8.44312712244599,0.9155687287755401,0.15000000000000036,0
7.02,3.3,47.21907216253142,36.506590161806244,22.6867693711813,0.773132306288187,0.5199999999999996,0
6.3,3.5,42.160351508275355,27.441686545371443,34.91115333802397,0.6508884666197603,0.20000000000000018,0
6.34,0.61,57.120400429910134,34.99654878779274,38.731961743273445,0.6126803825672655,0.16000000000000014,0
6.93,1.27,59.594548396363685,51.32433643364931,13.877463937991694,0.861225360620083,0.4299999999999997,0
6.3,1.87,59.97577984621138,52.25602256153029,12.87145795265344,0.8712854204734656,0.20000000000000018,0
6.41,3.39,42.69132189656457,30.70173167566433,28.084373329899293,0.7191562667010071,0.08999999999999986,0
6.14,1.97,54.70777000227915,25.35052894304226,53.66192235218846,0.4633807764781154,0.3600000000000003,1
6.83,1.16,44.7523318544229,40.777001009186506,8.882958005781564,0.9111704199421844,0.33000000000000007,0
